track_name,track_id,artist_name,album_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
I Love It (feat. Charli XCX),1Q8ys0130rNeEE162pmsQa,"Icona Pop, Charli xcx",Iconic EP,indie dance,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
Safe and Sound (DiscoTech Remix),45lAVwA9olPEIGZP7seZGc,"Capital Cities, DiscoTech",Perez Hilton presents Pop Up! #1,indie dance,0.709,0.843,0,-4.941,1,0.0328,0.0167,0.000124,0.0815,0.699,121.985
Every Night I Say a Prayer,7BhbGHElkQFCMoX2YoZq7p,Little Boots,Every Night I Say a Prayer,indie dance,0.707,0.895,0,-5.474,1,0.0628,0.0282,5.66e-05,0.0718,0.415,122.024
Lose Yourself to Dance (feat. Pharrell Williams),5CMjjywI0eZMixPeqNd75R,"Daft Punk, Pharrell Williams",Random Access Memories,indie dance,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163
Get Lucky (feat. Pharrell Williams and Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,"Daft Punk, Pharrell Williams, Nile Rodgers",Random Access Memories,indie dance,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05
Hearts Like Ours,1GzeyDrul7da45BQASLiKL,The Naked And Famous,In Rolling Waves,indie dance,0.376,0.701,6,-5.604,0,0.0304,4.05e-05,0.0931,0.0855,0.151,177.96
Old Love / New Love (feat. D'Angelo Lacy),0WpySA9xTObxQ5Z9c7I2Bv,"Twin Shadow, D' Angelo Lacy",Eclipse,indie dance,0.683,0.677,1,-6.06,1,0.0809,0.167,8.35e-06,0.112,0.422,116.008
We Belong - Odesza Remix,4tO93FtEpqdVA0b9RXK4xI,"RAC, Katie Herzig",We Belong (Odesza Remix),indie dance,0.628,0.782,0,-8.225,1,0.0429,0.00049,0.203,0.117,0.0691,115.0
You Don’t Get Me High Anymore - Miami Horror Remix,79QYACxel9tJJxl98syEs5,"Phantogram, Miami Horror",You Don't Get Me High Anymore (Miami Horror Remix),indie dance,0.629,0.791,7,-6.663,1,0.03,0.00189,0.295,0.115,0.375,118.003
Imposter - Radio Edit,0FOie2mgVYEsV0EiABLBdS,Raxeller,Imposter (Radio Edit),industrial techno,0.435,0.992,1,-5.666,1,0.0658,0.141,0.366,0.147,0.42,160.048
Anatomy of a Slut,1kgYVpgBznSRvLFZghEQLz,Toxic Machinery,Anatomy of a Slut,industrial techno,0.465,0.984,1,-5.889,0,0.0584,0.00138,0.864,0.345,0.461,160.0
Freedom Inside Your Illness - LS41 Remix,0jyKIDX9p5y8FdszAMoGCI,"Infeed, INNERGATED",Resurrected in the Hell,industrial techno,0.496,0.994,4,-4.954,0,0.152,0.00284,0.757,0.385,0.0809,160.024
Hot Mouth,3gOvVcWmf4dOnViMtdGclw,Toxic Machinery,Hot Mouth,industrial techno,0.479,0.999,3,-2.979,0,0.161,0.0199,0.773,0.697,0.0642,160.049
Funeral,2LACz8gatVH9NYjm62y6hv,"Toxic Machinery, ÆRES, MOROS",Funeral,industrial techno,0.492,0.977,1,-6.943,0,0.0584,0.119,0.929,0.369,0.107,165.012
Let Cekta Enter Germany,6l6V56K4CGsrBwZtl86g4D,WALTER,Let Cekta Enter Germany,industrial techno,0.488,0.996,10,-3.561,0,0.19,0.0118,0.91,0.169,0.188,169.992
So Alive (VIP),4ujGSBsaRjYUybB1dMX0MK,"GRAVEDGR, OGUZ, ANGEL CANNON",So Alive (VIP),industrial techno,0.612,0.996,0,-1.193,0,0.134,0.000426,0.576,0.102,0.131,154.979
Sinners Dance,6t9hgMyRhRStOCr68ZaSB7,"RZVX, LS41",Sinners Dance,industrial techno,0.356,0.989,4,-5.541,0,0.158,0.00317,0.905,0.432,0.0371,164.996
Sciophobia - LS41 Remix,7JBrG3auZyskNF0hIuYib7,"DDRCK, CDRC, LS41",Sciophobia,industrial techno,0.549,0.999,2,-4.953,0,0.228,0.0528,0.883,0.542,0.0395,160.007
Bludshed,1ZrdkHOqRJ4HUHXHocv2kl,Toxic Machinery,Bludshed,industrial techno,0.463,0.995,11,-4.031,0,0.106,0.000111,0.802,0.0768,0.191,160.022
Reborn,378OExccZboK0zvYSdSlLw,"Hades, Nyctonian",Reborn,industrial techno,0.525,0.714,6,-6.324,0,0.0678,0.147,0.675,0.237,0.0787,166.048
Dry Bones,4p1k7nWZQGoY6TNHfQMxkW,"Toxic Machinery, TNMN",Dry Bones,industrial techno,0.592,0.955,5,-7.6,0,0.0582,0.0081,0.779,0.1,0.167,159.982
Better give up to devil,1tH3XvjiR93aLL5aNZX1cs,Infeed,Better give up to devil,industrial techno,0.557,0.967,6,-4.293,1,0.0758,0.00233,0.846,0.88,0.343,159.972
Don't Leave,4ztk98tdmZAkQjt4nJfrac,Raxeller,Don't Leave,industrial techno,0.5,0.976,2,-7.088,0,0.0517,0.000744,0.927,0.132,0.267,156.975
Nervengift,3yucrQkhT0rvfcq83ujKew,WALTER,Nervengift,industrial techno,0.365,0.996,5,-3.66,1,0.342,0.0197,0.793,0.505,0.0388,165.011
"Suck Me Dry, Like a Vampire",1JfwTZbIDXlKUFYbAU3lZx,Toxic Machinery,"Suck Me Dry, Like a Vampire",industrial techno,0.563,0.999,10,-3.686,0,0.0947,0.00263,0.888,0.313,0.449,160.015
Gnadenstoss,137udwrt50WCta9Nivrbcw,WALTER,Gnadenstoss,industrial techno,0.239,0.992,10,-6.735,0,0.371,0.0111,0.85,0.35,0.129,84.009
Hit The Floor,5YNlE7p0YICNhoCohD5U4P,"Bloodlust, HOLY PRIEST",Hit The Floor,industrial techno,0.599,0.993,11,-1.494,1,0.28,0.0894,0.00823,0.0654,0.182,159.915
Fusillade,4q6G9mmjbveIt3kvPgaJL0,"USH, SLVL",Fusillade,industrial techno,0.591,0.971,1,-6.688,1,0.0789,0.0193,0.882,0.102,0.035,155.008
SKIM THROUGH IT,4In0HrHh9UMvb7z5djX043,KLOFAMA,SKIM THROUGH IT,industrial techno,0.519,0.996,1,-5.361,1,0.103,0.000271,0.882,0.0642,0.192,161.998
Bad Childhood,5xbR3VnLirk12a9tYn7ym7,Toxic Machinery,Bad Childhood,industrial techno,0.363,0.939,1,-7.277,0,0.0406,0.000366,0.702,0.491,0.0371,169.993
Lost My Virginity In Barbarian Village,2BuyDaivKTvFTQowkv8JKV,"Hush & Sleep, SLVL",God Wars,industrial techno,0.569,0.981,2,-3.598,1,0.204,0.00215,0.913,0.107,0.144,160.009
I want it filthy,5vV5wHCUfVwzu7ha7bukla,Infeed,I want it filthy,industrial techno,0.61,0.976,1,-1.675,1,0.148,0.02,0.000272,0.332,0.493,160.012
Pendulum,6pAD4gswHjmRiY6Dyssa22,"LS41, Blutrot",Painkiller,industrial techno,0.373,0.995,6,-6.158,0,0.177,8.94e-05,0.919,0.971,0.0493,164.983
Symbiose,0mQZmg6beUpGPyG0ZKBii4,"LS41, Blutrot",Painkiller,industrial techno,0.493,0.993,7,-4.324,1,0.0776,0.339,0.874,0.311,0.0536,160.013
Ketamine from al Kharid,7HEQIqnzhaYhUCFavSdo7Z,"Hush & Sleep, SLVL",Dragon Slayer,industrial techno,0.553,0.98,3,-3.052,0,0.193,0.000742,0.929,0.906,0.287,158.066
FUELED ON VODKA,2X5dFFcAisqBEV2fnN6zcD,"KLOFAMA, USH",FUELED ON VODKA,industrial techno,0.711,0.972,1,-5.247,1,0.0729,0.0082,0.788,0.28,0.5,159.992
Surpressed,20xymtXyIesn1RnCdV4u39,2FEL,Surpressed,industrial techno,0.481,0.995,8,-4.406,0,0.256,0.00107,0.846,0.403,0.095,169.958
CHASING SNOW,4NcVu6QgXJSoFrsh1ZUxP1,"Fantasm, Hush & Sleep, SLVL",CHASING SNOW,industrial techno,0.674,0.971,9,-4.2,0,0.179,0.295,0.932,0.0563,0.163,159.992
Pad Bussy,3zwSddBi3IxnHnEte8MTKH,"Toxic Machinery, USH",Pad Bussy,industrial techno,0.532,0.986,4,-5.19,0,0.0705,0.00577,0.269,0.207,0.436,160.114
WAR,6dr4Bh6kBUd3cp2b252viC,NEEK,WAR,industrial techno,0.552,0.997,1,-1.456,1,0.366,0.0415,0.00201,0.143,0.039,165.061
Keep Talking,5z4OrIpUlJj05mdYibek7J,"Toxic Machinery, SANTØS",Keep Talking,industrial techno,0.587,0.994,5,-3.793,0,0.387,0.0117,0.0387,0.39,0.0399,160.033
BLOODBATH MACHINERY (ft. Qoiet),3PMeUzUOGDFxTgtlBtnnxs,"Kruelty, Qoiet",BLOODBATH MACHINERY,industrial techno,0.438,0.98,1,-2.852,1,0.224,0.00404,0.000196,0.398,0.124,160.196
PUT YOUR HANDS TOGETHER,0epGHSlJkwIEnKi6nlEpej,KLOFAMA,PUT YOUR HANDS TOGETHER,industrial techno,0.503,0.989,10,-2.925,0,0.12,0.00349,0.984,0.406,0.223,159.988
Pistol Whip,4f9muRSPCey7vh1M2BeMUc,"Toxic Machinery, Infeed",Pistol Whip,industrial techno,0.69,0.976,5,-4.725,0,0.119,0.00365,0.454,0.184,0.288,159.965
2 Be High - Holy Priest Remix,5AasW9NXAJMfvun0XOLECt,"Nico Moreno, Warface, HOLY PRIEST",2 Be High (Holy Priest Remix),industrial techno,0.629,0.925,7,-5.596,1,0.332,0.000107,0.787,0.377,0.131,159.949
Techno in My Veins,2DcSedrqKv8FWnvy6bxWOa,"LS41, ANOLUXX",Techno in My Veins,industrial techno,0.52,0.997,11,-3.766,0,0.228,0.00347,0.43,0.161,0.0604,162.008
The Last Airbender,1IBQ8PPP8Edq9dlgA1mjHu,SLVL,The Last Airbender,industrial techno,0.406,0.95,1,-5.987,1,0.0955,0.0407,0.288,0.11,0.0349,160.009
BURIED ALIVE,5Ha9aOFpwiMz4jHJpvUS00,"KLOFAMA, KARAH",BURIED ALIVE,industrial techno,0.485,0.985,7,-4.901,1,0.105,0.00116,0.923,0.609,0.209,163.002
HEADLESS,0lOXT4vHLhuWk61ZrCcoT5,GWELD,HEADLESS,industrial techno,0.47,0.998,6,-4.949,0,0.0961,0.012,0.893,0.155,0.314,160.003
Absolute destruction,3eA8bSCdMla8jBwI1NtdUO,"SANTØS, JXLN, INNERGATED",Absolute destruction,industrial techno,0.635,0.951,1,-14.213,1,0.0682,0.0687,0.814,0.68,0.53,159.97
UNNAMED,2thjkqDPVDqcMQsQ5HE1ca,"GWELD, 2FEL",UNNAMED,industrial techno,0.444,0.989,7,-6.601,1,0.102,0.00218,0.945,0.719,0.248,175.006
No Balance,1jXWHpu0KDxoqm1CklOZ8Z,"HOLY PRIEST, Manji",No Balance,industrial techno,0.562,0.997,2,-4.014,1,0.288,0.0151,0.86,0.138,0.219,160.022
KOKEEN - Fantasm Remix,7eRRofaETGOvVf1SaBNdiG,"Furyan, Fantasm",KOKEEN REMIX EP,industrial techno,0.709,0.991,2,-1.41,1,0.3,0.113,0.897,0.339,0.0687,164.937
ANASTASIS,0L4AJ9HwYKvzer80Ur8tbr,KLOFAMA,ANASTASIS,industrial techno,0.403,0.956,10,-2.816,0,0.0471,0.001,0.924,0.526,0.0715,160.03
HIDE AWAY,6vwqLIpFQ44FNIKIjtEKKt,"Riot Shift, Vieze Asbak",HIDE AWAY,industrial techno,0.527,0.996,7,-0.85,1,0.422,0.0589,9.35e-05,0.543,0.144,160.06
Anarchy,60PfZlelbusQETp115JdN6,"Warface, Kruelty",Anarchy,industrial techno,0.559,0.995,10,-0.466,0,0.43,0.000479,0.00159,0.14,0.151,159.962
Stygian Feeling,6CGqcK6NpLdVvkwKmSkKQ9,"DDRCK, NØRAJ, INNERGATED",Last Prayers,industrial techno,0.562,0.997,9,-5.45,1,0.0885,0.0734,0.646,0.1,0.385,165.014
Sleep Paralysis,54fNJmC3aFCqr6mrQJXCZ1,"DDRCK, NØRAJ, INNERGATED",Last Prayers,industrial techno,0.472,0.998,6,-5.63,0,0.0996,0.000438,0.719,0.652,0.372,160.012
Crystal Shadows,0tnNfVrxrlKL0P7JmrfeBR,"DDRCK, NØRAJ, INNERGATED",Last Prayers,industrial techno,0.588,0.98,7,-6.2,1,0.101,0.0464,0.899,0.122,0.607,165.046
BLOOD DIAMONDS,6KFLFdbpA7cHDQuJzB5jxX,"KLOFAMA, Hush & Sleep",BLOOD DIAMONDS,industrial techno,0.372,0.901,9,-5.38,1,0.044,8.97e-05,0.808,0.0689,0.106,162.966
REQUIEM PSYCHO,23vP2F23eSSYanqd7wpxbi,"Hades, Fantasm",REQUIEM PSYCHO,industrial techno,0.562,0.997,9,-2.222,1,0.307,0.11,0.343,0.0512,0.0361,160.067
YOU ARE MINE,2aCZnpXlTBZFL7YrhQbzgS,Kruelty,YOU ARE MINE,industrial techno,0.551,0.992,4,-0.534,0,0.218,0.0225,0.0,0.414,0.18,160.028
The Soldiers Minute,6diPJXImWMcQmbLxR40JzV,NEEK,The Soldiers Minute,industrial techno,0.538,0.988,8,-3.729,1,0.112,0.0687,0.000378,0.62,0.094,159.975
EVERYBODY DANCE NOW,0kEymZ0YSDaSdo6YjZzo91,USH,EVERYBODY DANCE NOW,industrial techno,0.536,0.998,1,-0.437,1,0.0682,0.142,0.746,0.355,0.23,170.106
SOMEBODY SCREAM,4Dg1HXhal5MuxPtl8mJ7yl,KLOFAMA,SOMEBODY SCREAM,industrial techno,0.386,0.938,10,-6.288,0,0.0416,0.000338,0.948,0.341,0.112,160.002
Chapter 6 - The Smiler Remix,2VjCRSdLHqYQHGHukECvEF,"DDRCK, The Smiler",Chapter 6 (Remix Album),industrial techno,0.579,0.98,11,-2.276,0,0.455,0.00105,0.0297,0.0939,0.245,159.978
SCREECHCORE,4BYsEsNeQrNgOiGYTdLMTa,SLVL,SCREECHCORE,industrial techno,0.591,0.998,0,-2.604,0,0.0677,0.000719,0.902,0.154,0.289,160.104
WAR CRY,5961i52oq9Y522Tq9rfJDv,USH,WAR CRY,industrial techno,0.555,0.995,1,0.492,1,0.136,0.165,0.704,0.345,0.0661,169.976
IE TO EU,0Bx9YN27ktXmPEGuDb1DyX,NEEK,IE TO EU,industrial techno,0.593,0.998,9,-3.834,0,0.0644,0.0812,1.11e-05,0.242,0.311,159.96
Fragments of Lights,20sYVZ5FVlLli62nO9TTy9,"Juul Exler, IMPERIA",Fragments of Lights,industrial techno,0.509,0.998,11,-3.735,0,0.0918,0.000716,0.784,0.0994,0.337,159.994
PSYCHO,2msWIyWCk0qiMp9OIALstn,NEEK,PSYCHO,industrial techno,0.518,0.987,7,-2.511,1,0.0557,0.0344,0.615,0.847,0.283,80.008
One Man Army,1LckEgMvYtaOkG935bDnYI,NEEK,One Man Army,industrial techno,0.577,0.949,7,-4.706,1,0.248,0.057,0.908,0.239,0.0665,160.021
Crown Of Barbed Wire,7CzLGlXG3py0s0gbQl3Mph,D|K|OXY,SICARUS,industrial techno,0.463,0.921,1,-6.254,1,0.0412,9.93e-05,0.91,0.691,0.116,160.008
Gorgeous Misfortune,1LEC5OiBqfDLZIR6IcDiRl,D|K|OXY,SICARUS,industrial techno,0.427,0.964,3,-7.383,0,0.135,0.0168,0.00988,0.982,0.347,160.038
Deconstruct,68qEx83egUPfaxLCdpSU68,"DDRCK, NØRAJ",Deconstruct,industrial techno,0.448,0.916,11,-5.552,0,0.0461,6.93e-05,0.85,0.556,0.0632,165.01
Deus Est Morduus,4aUGGs7xSfctBDYtR93V6e,"Zentryc, MASOCHISMUS, Dunkle Verdammnis",Deus Est Morduus,industrial techno,0.543,0.998,1,-2.358,1,0.163,0.00176,0.67,0.833,0.0532,165.029
Death is only the beginning,5L99iFhb5zwOFtmFmP1AqN,AZDAT,Death is only the beginning,industrial techno,0.601,0.992,10,-6.726,0,0.309,0.000822,0.914,0.0993,0.143,164.951
I LOVE YOU SO - Nvns Edit,6IcDCxtFiJ9aOfhEMlhHXn,"HUSSVRX, Nvns",I LOVE YOU SO (Nvns Edit),industrial techno,0.511,0.961,6,-2.92,1,0.0654,0.563,0.00983,0.113,0.495,170.16
Vivacity - Vieze Asbak Remix,02Np3SsQShZXOzRtdNDfeB,"Vieze Asbak, Kai Wachi",Vivacity (Vieze Asbak Remix),industrial techno,0.678,0.994,10,-0.488,1,0.112,0.00507,0.4,0.337,0.662,159.966
SCREAMER,3Ux5C490uU1hlynS0yLshr,"Kruelty, The Smiler",SCREAMER,industrial techno,0.414,0.953,11,-2.475,0,0.285,0.00359,0.0861,0.279,0.113,160.039
FATE,2ClkiizRuIJCVOHVQQhT6C,Raxeller,SHATTERED SILENCE,industrial techno,0.484,0.988,1,-8.334,1,0.0646,0.112,0.922,0.137,0.188,160.025
Dawning,4mEjAS47cEnesVH2oXLkTO,"Monrroe, Emily Jones",Dawning,liquid drum and bass,0.495,0.561,5,-5.173,0,0.0353,0.0408,0.861,0.091,0.1,173.963
Visions - Original Mix,2rnZ2jmPx7NudJ21YYPK1Z,"Kairos, Limitless","Sounds of Soul Deep, Vol. 7",liquid drum and bass,0.672,0.712,0,-6.79,1,0.0773,0.000877,0.901,0.0851,0.188,173.999
The Road,2lvUPAhbJr6jK3NKgaGQKW,Colossus,The Road,liquid drum and bass,0.583,0.633,4,-5.745,0,0.0733,0.000753,0.781,0.0838,0.0338,174.058
Inspire,5oNuUTKQFKJGF5aLUchsFb,"Millbrook, BRAVVN",Inspire,liquid drum and bass,0.401,0.723,2,-4.655,0,0.0386,0.153,0.00186,0.194,0.16,174.139
Overrated,0DYXPCScabMgLGj0W5OFUc,Elipsa,Overrated,liquid drum and bass,0.586,0.946,7,0.024,1,0.0488,0.00265,0.0122,0.113,0.225,87.524
Crossfire,7HR8EfLUoYPZEG74vwgyFU,"LMX, Kubiks",Crossfire / Palms,liquid drum and bass,0.502,0.86,8,-2.77,1,0.0505,0.002,0.886,0.1,0.0365,173.869
Time With You,3r4NLzce3Uz0mTSzBq1Kan,"Command Strange, Lois Lauri",Time With You,liquid drum and bass,0.588,0.921,1,-2.88,1,0.0655,0.00249,0.691,0.142,0.668,173.989
Enter Night - Sub Focus & Wilkinson,68xHBNPekcpaxuEkSyeLny,"Sub Focus, Wilkinson, Cameron Hayes",Portals,liquid drum and bass,0.446,0.775,1,-4.923,1,0.0327,0.014,0.708,0.077,0.0361,86.979
run away,2SN7ULJRUGp4GWFRAaWTbr,"Rohaan, Kelbin",run away,liquid drum and bass,0.658,0.83,5,-7.934,0,0.131,0.014,0.0735,0.165,0.825,171.953
Come Down,1QsYj5ILdwRstWgCP8LOH0,"Hybrid Minds, Catching Cairo",Come Down,liquid drum and bass,0.346,0.855,5,-2.459,1,0.0417,0.00609,0.00644,0.147,0.109,85.78
Care About Us (feat. Ebenezer),7rztNRexBl8QEdtKB6Cr91,"Sigma, Ebenezer",London Sound,liquid drum and bass,0.71,0.843,8,-3.514,0,0.0658,0.177,3.45e-05,0.222,0.462,87.518
Sinner,2R6zg6SWygSvY4wzv8BXId,"Dawn Wall, ANNI",Sinner,liquid drum and bass,0.516,0.86,8,-5.501,1,0.037,6.49e-05,0.0315,0.355,0.264,86.004
Touch,2jtlU6H5C9WFB0x72f6YGo,"Hybrid Minds, Catching Cairo",Elements,liquid drum and bass,0.582,0.821,9,-4.304,1,0.0497,0.0354,0.121,0.083,0.0373,86.013
Makes Me Feel Alive,14w8W3LfenVfz7CaEzaGY8,"BCee, FARLEY",Makes Me Feel Alive,liquid drum and bass,0.539,0.929,9,-2.368,0,0.0409,0.00128,0.00221,0.0672,0.559,169.998
Return Of Forever - Camo & Krooked & Mefjus Remix,5EmRq15Ay5NKkxAlLmj9Q9,"High Contrast, Camo & Krooked, Mefjus",Return Of Forever (Camo & Krooked & Mefjus Remix),liquid drum and bass,0.516,0.845,6,-3.554,0,0.0885,0.00209,0.0772,0.453,0.249,171.972
Falling,5hYP2vOSIzr181B8ZBu76c,"YAANO, Skylark",Falling,liquid drum and bass,0.538,0.856,4,-1.967,0,0.0863,0.182,0.521,0.319,0.0709,172.004
Exhale,4FJXpPTkaH5GEersVyy2zd,"Sudley, Nat Slater",Exhale,liquid drum and bass,0.45,0.692,11,-5.651,1,0.0743,0.00587,0.000347,0.0972,0.37,83.28
Movies,7JsjGhI4GFINzZTlbxLRfn,Dawn Wall,Movies,liquid drum and bass,0.425,0.752,5,-6.707,1,0.0335,0.02,0.921,0.0929,0.0349,174.025
Runaway,1RC2jgk8nnxArMGxjt8yEN,"Murdock, Medyk",X-Ray,liquid drum and bass,0.65,0.553,1,-6.511,0,0.0945,0.0605,0.00819,0.092,0.0413,174.015
Wings - Nu:Logic Remix; Edit,4h0hgZmhlN3tE1GGLhYnVI,"Birdy, Nu:Logic, Nu:Tone, Logistics",Wings (Nu:Logic Remix; Edit),liquid drum and bass,0.439,0.924,7,-3.544,1,0.112,0.000745,0.283,0.093,0.368,173.974
I need a break.,2bsugkJJSKAI1et7Xf2F54,"The Caracal Project, Buunshin, Rhode",I need a break.,liquid drum and bass,0.703,0.834,2,-2.536,0,0.0521,0.0349,0.0894,0.321,0.326,86.02
Falling Leaves - Original Mix,5KJFI4vgRTfuUregqL5fO5,Degster,"Sounds of Soul Deep, Vol. 7",liquid drum and bass,0.711,0.901,3,-4.262,0,0.0661,0.00661,0.863,0.232,0.178,174.009
Days Like These - Original Mix,0wlcIk9TmFMPWsSvw0aO31,Monrroe,Days Like These,liquid drum and bass,0.516,0.698,6,-7.869,0,0.0456,0.00665,0.831,0.174,0.0982,174.016
Days Like These - Facing Jinx Remix,3TotrQm06es0DKm0Nn5R3d,Monrroe,Days Like These,liquid drum and bass,0.726,0.659,4,-5.656,0,0.0782,0.00196,0.854,0.0663,0.107,87.513
Never Too Far - Original Mix,7aYGpLAyprLv8R7QgIyKwQ,Monrroe,Days Like These,liquid drum and bass,0.577,0.968,7,-5.411,1,0.0562,0.000232,0.919,0.652,0.24,174.0
Walking at Night - Original Mix,03HldO7oV9Od8hgTaDJQJG,Degster,"Sounds of Soul Deep, Vol. 7",liquid drum and bass,0.689,0.941,0,-7.808,1,0.102,0.00367,0.274,0.0771,0.674,174.031
No Halo,1I23ZdNcezc4N7QUc30rXx,"Cartoon, Jéja, Asena",No Halo,liquid drum and bass,0.604,0.843,10,-3.932,0,0.1,0.036,6.22e-06,0.183,0.688,173.982
Echoes,4dkRgyXF4JAqAjknCjuRbX,"Millbrook, Eviya",Echoes,liquid drum and bass,0.652,0.908,0,-4.796,0,0.0913,0.0619,0.00232,0.0894,0.557,87.453
Could I Be,4dYBVYicjVvzEHvIPFTO7S,Avenza,Could I Be,liquid drum and bass,0.481,0.809,2,-6.842,1,0.0424,0.00568,0.556,0.0832,0.108,173.978
Lights,4frxBwtRANvjsmv5cSTXeY,"Charlotte Plank, Hybrid Minds",Lights,liquid drum and bass,0.381,0.664,7,-4.003,0,0.0449,0.182,7.72e-06,0.0923,0.315,113.951
Young - BCee Remix,5LVIGEqe8rPrqAF6mUj5yd,"Charlotte Haining, BCee",Young (BCee Remix),liquid drum and bass,0.61,0.941,6,-2.701,1,0.0451,0.014,0.0269,0.271,0.538,86.977
Blinding Lights,365hbjh0wlAIGOfRW5hdZc,Jacob Tillberg,Blinding Lights,liquid drum and bass,0.523,0.748,1,-2.165,1,0.0395,0.226,0.0,0.27,0.329,84.954
Stone cold.,27hGDu6VTcXy0sugTIsDvv,The Caracal Project,Stone cold.,liquid drum and bass,0.684,0.787,10,-5.549,0,0.205,0.0578,0.00307,0.107,0.421,170.007
Mr Majestic,0wrg4FXpFKz1y1tYsZPJOw,"Calibre, High Contrast",Mr. Majestic,liquid drum and bass,0.48,0.925,4,-5.748,0,0.0513,0.00028,0.543,0.486,0.179,173.044
December,55ddytBevcyiSUkTVioEIS,Tarz,December,liquid drum and bass,0.478,0.62,2,-6.801,1,0.036,0.000382,0.834,0.095,0.0377,174.053
Living In The Moment,45qSJHHl1gTkntO2MlUDjU,"Murdock, Émilie Rachel",Living In The Moment,liquid drum and bass,0.654,0.884,9,-1.623,0,0.0704,0.0115,1.87e-05,0.126,0.254,173.963
Crossed the Line,40TkCcQx7xkWkfITzb4VRW,Jacob Tillberg,Crossed the Line,liquid drum and bass,0.478,0.87,1,-3.907,1,0.0397,0.342,2.9e-06,0.056,0.412,164.92
Piranha,2cVJq55ISQ7LNkWibZzRSY,"Cartoon, Jéja, pluuto",Piranha,liquid drum and bass,0.491,0.82,0,-4.782,0,0.0342,0.0226,0.000131,0.0695,0.413,174.046
Be True,1IaqAErlNQk5SlpIkmP1DC,Commix,Call to Mind,liquid drum and bass,0.543,0.889,1,-4.344,1,0.0386,0.000596,0.0373,0.55,0.134,174.07
By Your Side,1PNK5Ls9SnMzoC3Msk0V1W,S.P.Y,By Your Side,liquid drum and bass,0.378,0.657,1,-6.829,0,0.0494,0.0147,0.855,0.113,0.0353,174.942
The Return,50cSXE23OTCqmm1w7EfVhg,Tarz,The Return,liquid drum and bass,0.54,0.936,1,-3.713,1,0.0395,0.000737,0.839,0.334,0.286,174.083
Spears,7dgLWx5S5G0eehexaKY5qR,Dawn Wall,Longshanks,liquid drum and bass,0.494,0.808,10,-6.585,0,0.0428,0.0244,0.863,0.262,0.105,173.986
Occupate My Mind,7C4yuzlcnqsYotdcdJ8fi1,Jacob Tillberg,Occupate My Mind,liquid drum and bass,0.605,0.721,2,-6.682,1,0.0456,0.000573,0.000663,0.261,0.345,175.028
Holding On,3FxgatVZLNTP70wLvX59jz,Dawn Wall,Twin Falls,liquid drum and bass,0.543,0.754,4,-4.843,0,0.0406,0.00295,0.853,0.102,0.0375,174.003
Even Though,6E2RN84eMpRSJKU90lRMEm,Artificial Intelligence,The Series: Outtakes,liquid drum and bass,0.49,0.861,11,-6.2,0,0.0439,0.00949,0.107,0.197,0.117,86.984
Greater Heights,1Dr2GWTBgcSm29Xz6TMDvW,Starcyde,Greater Heights,liquid drum and bass,0.7,0.858,7,-2.927,1,0.379,0.135,0.000263,0.161,0.349,84.443
Dream Days,5rzJpM33yH0bHF6XOmmqnb,Pola & Bryson,Lost in Thought,liquid drum and bass,0.349,0.875,7,-6.012,0,0.0794,0.00432,0.229,0.112,0.0328,174.948
Eyes Closed,13xDNcUNMt4L9y6ckxeQJ1,Netsky,Eyes Closed,liquid drum and bass,0.544,0.902,10,-5.262,0,0.0396,0.000251,0.102,0.116,0.272,174.035
Spectrum,6Mx3bKADorLwpsHv9Yjshz,"Nexus, Tight",Velocity EP,liquid drum and bass,0.589,0.873,7,-3.648,1,0.0376,0.00145,0.628,0.082,0.0662,174.029
Rotary Motion - Calibre Remix,69IFw3w8XFvzRV1HPCAxzK,"Technimatic, LSB, Calibre",Integral Select (Bonus Track Version),liquid drum and bass,0.677,0.632,11,-6.692,0,0.0639,0.000376,0.919,0.21,0.108,173.986
Nothing - Original Mix,6Mw9EoNxHkqv6YKxtLyxRh,"Humanature, Colussus",Don't Take It Away,liquid drum and bass,0.614,0.924,1,-4.515,1,0.0499,0.000112,0.795,0.0762,0.164,174.99
The Inevitable,4S3mu6EDwXuAU2RYTOWtKk,Monrroe,The Inevitable EP,liquid drum and bass,0.49,0.921,10,-4.329,0,0.0482,2.21e-05,0.932,0.712,0.135,173.998
Meant to Be,65Ug1U9PK5Eqm5fzmJcXaZ,"Hybrid Minds, Grimm",Mountains,liquid drum and bass,0.491,0.76,1,-4.009,1,0.0409,0.00281,0.491,0.121,0.0334,87.481
Fine Night,6UeUyaI0Mg6YVrleDiUzdG,Goreshit,gnb,liquid drum and bass,0.383,0.938,6,-3.603,0,0.0453,0.000407,0.703,0.299,0.0908,179.016
Wedbecutetoget-her,2aUqSrIw15sfRdMwjQaRg2,o0o,Wedbecutetoget-her,liquid drum and bass,0.413,0.669,11,-3.83,0,0.0475,0.0225,0.0037,0.0505,0.483,111.111
